post_id,author_handle,author_name,text,date_posted,language
3lcr2xwovw22s,jagmeetsingh.ca,Jagmeet Singh,"Mark my words.

Pierre Poilievre will pour fuel on the fire of corporate greed. 

He’ll cut health care and housing. 

He’ll take from working people to give more to CEOs.",2024-12-08,English
3lcnrnkfhw225,jagmeetsingh.ca,Jagmeet Singh,"New Democrats are calling for a permanent GST cut on essentials.

Justin Trudeau let us down by agreeing to just a two-month break.

The vote is on Monday.",2024-12-06,English
3lcgqzhzsas2y,jagmeetsingh.ca,Jagmeet Singh,"Conservatives cut corporate taxes by 7% but voted against a tax break on diapers.

Pierre Poilievre: Axe the tax for corporations. Max the tax for Canadians.",2024-12-03,English
3lcdqizq3rs2s,jagmeetsingh.ca,Jagmeet Singh,"Look at that! 
 
Page 51 of the 2021 Conservative Platform (it’s still on their website). 

Pierre Poilievre voted against the GST tax holiday for you. But he campaigned on it.  
 
Was he dishonest then or now? I'd say both.",2024-12-02,English
3lcdehulmgc23,jagmeetsingh.ca,Jagmeet Singh,"Good morning!

In case you missed it @ndp.ca is now on bluesky!",2024-12-02,English
3lecmbiprx22m,pascalestonge.bsky.social,Pascale St-Onge,"This year, we delivered on what matters most to you: affordability, housing, supporting culture and a strong economy. 

Here’s just a few things we did: 
🦷 Expanded dental care 

🏠 Accelerated housing builds
 
🛒 Reduced everyday costs 

🍎 Delivered the school food program 

1/2🧵",2024-12-27,English
3lecm7zwexc2m,pascalestonge.bsky.social,Pascale St-Onge,"Cette année, on a agi sur ce qui compte le plus pour vous : l’abordabilité, le logement, la culture et une économie forte.

1/3🧵",2024-12-27,French
3le4xtc544k27,pascalestonge.bsky.social,Pascale St-Onge,"Merry Christmas! To everyone in Brome—Missisquoi and across Canada, I’m wishing you wonderful moments with your loved ones this holiday season. Enjoy every moment! 🎄✨",2024-12-25,English
3le4xt66hf227,pascalestonge.bsky.social,Pascale St-Onge,"Joyeux Noël ! À toutes et tous, dans Brome—Missisquoi et partout au Canada, je vous souhaite de beaux moments avec vos proches en cette période des fêtes. Profitez de chaque instant !🎄✨",2024-12-25,French
3le2oegtuxc2r,pascalestonge.bsky.social,Pascale St-Onge,"The FHSA is a tax-free savings account specifically designed to help you buy your first home.

You have until December 31 to make your 2024 contributions, don’t miss out!

Check it out: tinyurl.com/vmha9232",2024-12-24,English
3le2oe6mhbc2r,pascalestonge.bsky.social,Pascale St-Onge,"Le CELIAPP est un compte d'épargne sans-taxe spécialement conçu pour vous aider à acheter votre première maison.

Vous avez jusqu'au 31 décembre pour verser vos cotisations de 2024, ne manquez pas cette occasion !

Pour plus d’info : tinyurl.com/2xddevn7",2024-12-24,French
3ldvotkzshk2x,pascalestonge.bsky.social,Pascale St-Onge,"Still have some holiday shopping to do?

To help you save money, we're giving you a GST break on these items: 

🧃 Prepared foods & snacks 
🥗 Restaurant & take-out meals 
🧸 Toys 
👟 Children’s clothes 
🍷 Wine, beer & cider",2024-12-22,English
3ldvoq4lfus2y,pascalestonge.bsky.social,Pascale St-Onge,"Il vous reste encore des achats à faire pour le temps des fêtes ? 

Pour vous aider à économiser, on vous offre un congé de TPS sur les articles suivants :

🧃 Les aliments préparés
🥗 Les repas au restaurant et à emporter 
🧸 Les jouets 
👟 Les vêtements pour enfants 
🍷 Le vin, la bière et du cidre",2024-12-22,French
3ldebckcmlc2p,pascalestonge.bsky.social,Pascale St-Onge,"For two months, we’ve removed the GST on: 

🥪 Prepared foods and snacks
🍝 Restaurant & take-out meals
🧸 Toys
👟 Children’s clothes
👩‍🍼 Car seats & diapers
💵 And more!

We know you work hard, and the last few years have been difficult. That’s why we’re giving you a real break.",2024-12-15,English
3ldebc6l2ys2p,pascalestonge.bsky.social,Pascale St-Onge,"Pendant deux mois, on a supprimé la TPS sur :

🥪 Les aliments préparés et les collations
🍝 Les repas au restaurant et à emporter
🧸 Les jouets
👟 Les vêtements pour enfants
👩‍🍼 Les sièges pour auto et les couches
💵 Et plus encore !",2024-12-15,French
3ldbteuvjpc2x,pascalestonge.bsky.social,Pascale St-Onge,"We know times have been tough, and we want to make life more affordable for you — so, starting today, we’re giving you a tax break. 

For two months, GST from restaurant meals, groceries, children’s clothes and other essentials will be removed to help you save some money.",2024-12-14,English
3ldbteadj2s2x,pascalestonge.bsky.social,Pascale St-Onge,"On sait que ces derniers temps ont été difficiles, et on veut vous rendre la vie plus abordable. Donc, à partir d'aujourd'hui, on vous offre un congé de taxes. 1/2⬇️",2024-12-14,French
3ld7jusnzok27,pascalestonge.bsky.social,Pascale St-Onge,"It’s official: Starting this weekend, essential items will be tax-free in Canada for two months.

From takeout meals and snacks, to children’s winter clothes and diapers — this is going to make life cost a little less.",2024-12-13,English
3ld7jupcq3k27,pascalestonge.bsky.social,Pascale St-Onge,"C'est officiel : À partir de cette fin de semaine, les articles essentiels seront exempts de taxes au Canada pendant deux mois.

Qu'il s'agisse de repas à emporter, de collations, de vêtements d'hiver pour enfants ou de couches, cette mesure permettra d’alléger le coût de la vie.",2024-12-13,French
3ld726lcu5s2w,pascalestonge.bsky.social,Pascale St-Onge,"To parents in #BromeMissisquoi and all over the country, the Canada Child Benefit deposits today!
 
Every month, the CCB provides support to families for new clothes, activities, groceries and more. 👩‍👧‍👦",2024-12-13,English
3ld726h32hc2w,pascalestonge.bsky.social,Pascale St-Onge,"Aux parents de #BromeMissisquoi et de tout le pays, l’Allocation canadienne pour enfants arrive aujourd’hui!
 
Chaque mois, l'ACE offre un soutien aux familles pour l'achat de nouveaux vêtements, les activités, l'épicerie et plus. 👩‍👧‍👦",2024-12-13,French
3ld4qmt4p7c23,pascalestonge.bsky.social,Pascale St-Onge,"CBC: made in Canada for nearly 100 years.

youtube.com/shorts/bLTGN...",2024-12-12,English
3ld4qm3jyss23,pascalestonge.bsky.social,Pascale St-Onge,"Radio-Canada : fait au Canada depuis presque 100 ans.

youtube.com/shorts/8X8h2...",2024-12-12,French
3ld24a2xx3c26,pascalestonge.bsky.social,Pascale St-Onge,"Good news: Interest rates have dropped again — to 3.25%.

Our economic plan is focused squarely on fairness for every generation, and it’s working.",2024-12-11,English
3ld247xjxkc26,pascalestonge.bsky.social,Pascale St-Onge,"Bonne nouvelle : Les taux d'intérêt ont de nouveau baissé, ils sont maintenant à 3,25%.

Notre plan économique est axé sur l'équité pour toutes les générations, et il fonctionne.",2024-12-11,French
3lcxpmvbnvs2a,pascalestonge.bsky.social,Pascale St-Onge,"This #HumanRightsDay, we reaffirm that Canada will always be a free and welcoming place.

When Canada helped draft the Universal Declaration of Human Rights, we made it clear that it is our responsibility to champion human rights for all, at home and around the world.",2024-12-10,English
3lcxpmillrc2a,pascalestonge.bsky.social,Pascale St-Onge,"En cette Journée des droits de la personne, on réaffirme que le Canada restera un pays libre et ouvert à tous. 

Quand le Canada a participé à la rédaction de la Déclaration universelle des droits de l'homme, on s'est engagé à défendre les droits de chacun, ici comme partout dans le monde.",2024-12-10,French
3lcxhijwoyc2u,pascalestonge.bsky.social,Pascale St-Onge,"CBC, let’s talk about it.

youtube.com/shorts/ACP6z...",2024-12-10,English
3lcxhhlwdk22u,pascalestonge.bsky.social,Pascale St-Onge,"Radio-Canada, parlons-en.

youtube.com/shorts/IWShC...",2024-12-10,English
3lcvd6n4tv22i,pascalestonge.bsky.social,Pascale St-Onge,"In just 5 days, we’re giving you a tax break. 

These items (and more!) will be exempt from GST for two months, helping you save some money this holiday season:

🥪 Prepared foods and snacks
🍽️ Restaurant & take-out meals
🧸 Toys
👟 Children’s clothes
👩‍🍼 Car seats & diapers",2024-12-09,English
3lcvd6auzsc2i,pascalestonge.bsky.social,Pascale St-Onge,"Dans 5 jours, on vous donne un congé de taxe.

Ces articles (et bien d'autres) seront exemptés de la TPS pendant deux mois afin de vous aider à économiser de l'argent pendant le temps des fêtes ⬇️🧵",2024-12-09,French
3lcnbwmyjgk27,pascalestonge.bsky.social,Pascale St-Onge,"Every year, on #December6, we remember the femicide that tragically took the lives of 14 women at the École Polytechnique de Montréal.

We will always honour their memory.

Each of us has an important role in standing up against all forms of violence against women. #EndGBV",2024-12-06,English
3lcnbw43b4k27,pascalestonge.bsky.social,Pascale St-Onge,"Chaque année, le #6decembre, on se souvient du féminicide qui a tragiquement coûté la vie à 14 femmes de l'École Polytechnique de Montréal.

On honorera toujours leur mémoire.",2024-12-06,French
3lclfhqrock2r,pascalestonge.bsky.social,Pascale St-Onge,"We believe all Canadians deserve a tax break. 

The Conservatives don’t and voted against it. 

Starting December 14, you’ll get one, despite Poilievre trying to stop it.",2024-12-05,English
3lclfhla3os2r,pascalestonge.bsky.social,Pascale St-Onge,"Nous, on croit que tous les Canadiens méritent un congé de taxe. 

Les conservateurs ne croient pas à ça et ont voté contre.

À partir du 14 décembre, vous aurez un congé de taxe, même si Poilievre a tenté de l'empêcher.",2024-12-05,French
3lcdqi7hiek2p,pascalestonge.bsky.social,Pascale St-Onge,"More than 300,000 Quebecers have already received care thanks to our Dental Care Plan! 🦷🇨🇦

If you're 18 years or under, 65 years or over, or a person with a disability, sign up now: tinyurl.com/27nh5aet",2024-12-02,English
3lcdqhwarpc2p,pascalestonge.bsky.social,Pascale St-Onge,"Plus de 300 000 Québécois ont déjà reçu des soins grâce à notre Régime de soins dentaires ! 🦷🇨🇦

Si vous êtes une personne de 18 ans et moins, de 65 ans et plus ou une personne en situation de handicap, inscrivez-vous dès maintenant : tinyurl.com/bdevwnsb",2024-12-02,French
3lemjujfzhc2w,turnbullwhitby.bsky.social,Ryan Turnbull 🇨🇦,"Great news for families to start the new year! 🙌

Ontario is reducing childcare fees to $22 a day for children under six in Canada-wide ELCC programs, saving families nearly $300 million (provincial estimates) and bringing down fees to an average of $19 a day. #ELCC #cdnpoli",2024-12-31,English
3le463fq4qs2d,turnbullwhitby.bsky.social,Ryan Turnbull 🇨🇦,"From my family to yours, please have the most wonderful holiday season.",2024-12-25,English
3ldbnsfg2522w,turnbullwhitby.bsky.social,Ryan Turnbull 🇨🇦,"I presented an amendment this week in committee to call witnesses on Foreign Interference in the Conservative Party leadership race.

You should have seen the Conservatives in the room scrambling to block it… 🐀🐀

Watch the entire intervention 👇https://youtu.be/Pw5EZjt1vf0?si=BY2nncgbhz4fqCDm",2024-12-14,English
3lcw4exkzzs2c,turnbullwhitby.bsky.social,Ryan Turnbull 🇨🇦,"In 5 days, our government is giving a tax break to all Canadians.

Pierre Poilievre voted against it. 
#PettyLittleHeart #Grinch 
#GSTHoliday #MerryandBrighter

Credit to @theomoudakis.bsky.social for the cartoon",2024-12-10,English
3lcqfrj4ek22g,turnbullwhitby.bsky.social,Ryan Turnbull 🇨🇦,"Suze, Lexi, Brooke and I were so excited to visit @sickkidsvs.bsky.social  Ambassador, Cohen Lane, and his Coco Crew at this weekend’s fundraiser for Sick Kids! 

Stop by his cocoa stand on Erickson Drive in Whitby for some warm cocoa and holiday spirit!

#CocoCrew #SickKids  #holidayspirit🎄",2024-12-07,English
3lcpxs4qcss2g,turnbullwhitby.bsky.social,Ryan Turnbull 🇨🇦,"I had a busy day in the House on Friday highlighting the hypocrisy of the Poilievre Conservatives. 

When will the Opposition Leader allow his MPs vote to support Canadians? 

#PierreDoesntCare #cdnpoli #HillHypocrisy #Affordability",2024-12-07,English
3lcokcsd4bk25,turnbullwhitby.bsky.social,Ryan Turnbull 🇨🇦,"Today I rose in the house to highlight the Conservative leader who’s serving up hypocrisy and slogans for the holidays, instead of tax breaks. 

Watch 👇

#cdnpoli #SlogansDontSolveProblems #PierreDoesntCare",2024-12-07,English
3lclzslcfok25,turnbullwhitby.bsky.social,Ryan Turnbull 🇨🇦,"When we step up, Conservatives step away, voting against every measure that would help Canadians. 

#PierreDoesntCare #cdnpoli #Grinch",2024-12-06,English
3lekq4uj43k2q,rechievaldez.bsky.social,Rechie Valdez,Thank you to the Silayan Seniors Volunteer group of Mississauga for inviting to your Christmas celebration. It's always inspiring to hear the stories and share time with our seniors in the community.,2024-12-30,English
3leka3cx5c22q,rechievaldez.bsky.social,Rechie Valdez,Enjoyed celebrating the holidays with the amazing team at City Centre Dentistry! It’s a pleasure to spend time with such a hardworking group. Hoping everyone has a happy and festive holidays!,2024-12-30,English
3lei2ih6kec2q,rechievaldez.bsky.social,Rechie Valdez,"Had a great time at the Muslim Filipino Association of Canada’s Gala night. It’s inspiring to see their work in promoting unity, inclusion, and building a stronger community. Let’s keep working together for a more inclusive future!",2024-12-29,English
3lehpyxrduc2q,rechievaldez.bsky.social,Rechie Valdez,"Earlier this month, I had a wonderful time at the Bicol Canada Community Association’s holiday dinner! It was great connecting with so many hardworking members of our community. Wishing everyone a joyful holidays!",2024-12-29,English
3lehpnyatpk2q,rechievaldez.bsky.social,Rechie Valdez,"This month, I attended a heartwarming holiday celebration at Evergreen Retirement Community, where kids from the Canada Children’s Broadcasting Art Group performed and brought festive cheer to all. Thank you for spreading joy in our community!",2024-12-29,English
